615,-428.56013071895427,345,2252,49
616,-507.4569139194139,170,2281,33
617,-548.1281607281608,237,2251,38
618,-640.8608599733601,446,2291,49
619,-511.74378121878124,323,2253,47
620,-557.4678338001868,218,2255,37
621,-529.0468434343434,383,2282,61
622,-461.66443833943833,391,2256,45
623,-445.3706334124812,331,2257,46
624,-509.1621975019516,494,2253,52
625,-353.2245670995671,188,2258,28
626,-554.8965147597502,246,2251,41
627,-500.33974089635853,200,2257,37
628,-649.9880952380951,166,2265,36
629,-315.2588235294118,190,2281,26
630,-416.9093824186567,270,2252,34
631,-446.45116694899303,272,2252,41
632,-441.18117993118,325,2251,43
633,-540.0657549966372,258,2250,46
634,-466.5300572249102,378,2251,48
635,-403.27030914487807,382,2251,42
636,-533.9610417360416,509,2263,56
637,-578.1263904804347,309,2264,43
638,-409.8930119490646,458,2260,59
639,-448.205233171156,324,2258,43
640,-394.4849747474747,202,2254,28
641,-504.30027821851354,554,2257,60
642,-388.8142969603496,285,2253,44
643,-482.9047762694821,303,2263,44
644,-401.3947467565114,516,2259,54
645,-465.4394078144078,309,2288,58
646,-422.8329547761134,435,2293,60
647,-415.7058982683982,225,2272,35
648,-427.8775532417773,237,2270,32
649,-479.5539528118939,348,2252,42
650,-409.93874458874467,600,2251,66
651,-467.94087301587297,193,2254,29
652,-315.97092585141786,407,2252,45
653,-428.6691993464053,180,2258,30
654,-803.0601898101899,433,2252,66
655,-501.02068412391066,275,2260,41
656,-523.7250000000001,343,2296,41
657,-466.72301587301587,282,2250,47
658,-528.5787046287045,311,2253,37
659,-347.752417027417,250,2252,37
660,-605.2117798506044,323,2283,38
661,-411.45434649919565,391,2250,41
662,-509.4398180766601,397,2259,56
663,-272.85672679422674,322,2257,36
664,-642.1656758849136,193,2261,29
665,-365.47270923520927,296,2251,53
666,-467.4868687521628,503,2257,63
667,-512.2986568986569,235,2250,60
668,-538.9859414708098,357,2253,49
669,-570.3666666666667,181,2257,43
670,-349.5681602895313,335,2254,51
671,-366.1293742351474,678,2255,56
672,-393.1938758812745,361,2294,45
673,-575.0915016605805,390,2271,51
674,-646.7000427676899,362,2295,47
675,-637.6819846819848,388,2298,53
676,-526.2097716009481,414,2252,48
677,-560.3494505494506,207,2265,38
678,-582.1974117987276,455,2286,60
679,-589.1240258766575,320,2251,41
680,-524.3419622044622,236,2251,41
681,-418.964676455186,415,2253,44
682,-461.03603896103886,362,2251,55
683,-445.9142354921766,329,2254,40
684,-505.4480158730157,208,2254,40
685,-369.90660195686957,355,2288,38
686,-320.1231547606161,311,2257,40
687,-435.9305677492213,351,2254,42
688,-556.8934758353103,318,2250,42
689,-502.43612368024134,225,2252,36
690,-539.0928486546134,193,2253,28
691,-448.55204240204233,318,2283,43
692,-400.6578966355281,359,2287,49
693,-537.4055194805196,309,2250,48
694,-471.3833333333333,216,2259,34
695,-626.603128815629,312,2252,45
696,-332.9447748158275,185,2257,25
697,-346.25607456269216,519,2293,54
698,-460.2026604278074,428,2252,59
699,-358.4390739695087,347,2256,54
700,-420.66829573934837,269,2284,42
701,-402.57213766625534,502,2262,59
702,-516.8368347338935,215,2255,39
703,-536.4407683404824,353,2252,43
704,-460.2114246864247,327,2295,54
705,-545.2948912198912,300,2262,40
706,-412.02767254675155,529,2252,51
707,-690.8156438332908,270,2285,50
708,-469.72752167752174,392,2285,41
709,-328.74856285562225,419,2250,45
710,-462.56670938710414,364,2259,52
711,-547.2492979242979,324,2260,41
712,-595.0431935143571,345,2250,40
713,-487.1583540239183,442,2255,62
714,-500.1740832696715,343,2256,49
715,-298.8391164765603,282,2251,33
716,-496.10694860694855,149,2252,35
717,-525.4171522921523,255,2259,50
718,-536.9088618983355,266,2274,42
719,-354.0051406926406,275,2288,41
