episode,reward,steps,exploration_reward,decision_count
754,-1414.8270338587754,446,2250,155
755,-1215.3386554621848,424,2251,172
756,-1127.8947055137849,355,2251,104
757,-897.6820346320345,299,2262,113
758,-1195.4175865800867,293,2287,97
759,-1080.4705793463463,430,2251,146
760,-859.8532790309106,328,2294,99
761,-1319.6169104851697,467,2287,170
762,-1119.4714285714285,351,2263,121
763,-1033.1425597250395,387,2250,114
764,-1075.8191475191475,355,2250,127
765,-1168.6716153127918,294,2253,106
766,-1269.2888888888892,250,2274,98
767,-1428.1600602296257,343,2254,122
768,-1176.5176513029448,459,2255,153
769,-948.6541308649432,435,2277,96
770,-1117.6962749615973,289,2252,109
771,-1131.473629148629,423,2294,136
772,-992.1090250329382,309,2266,121
773,-964.4958242737657,408,2284,151
774,-1066.4299450549452,251,2252,104
775,-887.1905379504217,364,2291,129
776,-1254.3996031746033,267,2286,107
777,-886.4570300209396,408,2291,115
778,-1330.7111111111117,185,2251,88
779,-816.1783403963004,433,2254,118
780,-1000.3471584787761,281,2250,104
781,-1363.1334722295248,246,2253,106
782,-1130.0921717171718,247,2266,96
783,-867.9722653163828,367,2259,105
784,-892.4507177033491,277,2250,108
785,-783.6349206349208,346,2251,144
786,-1201.032181237382,403,2289,130
787,-1167.881898587047,375,2250,141
788,-1103.7818070818073,333,2292,114
789,-1006.9896632089084,372,2254,114
790,-1088.215624287993,394,2252,143
791,-999.8792768810843,410,2285,122
792,-716.2896825396825,400,2251,112
793,-1203.8048931342412,389,2255,115
794,-1015.7360960144928,375,2252,105
795,-1293.957992831541,360,2250,117
796,-802.8240079365079,395,2266,131
797,-971.5922268907563,254,2263,109
798,-1166.366073007452,371,2254,107
799,-1172.3119047619043,270,2285,85
800,-753.2883089133089,432,2267,141
801,-1202.1120632635336,341,2264,124
802,-1098.488888888889,318,2292,122
803,-1066.180128205128,332,2253,119
804,-1107.878986060236,380,2251,147
805,-884.5470601237844,376,2256,116
806,-826.0103174603175,270,2252,92
807,-1242.6784382284384,438,2290,128
808,-1376.8617992718334,404,2252,115
809,-1358.8451724000633,369,2250,128
810,-1080.6759327262776,419,2284,122
811,-1225.6074094811495,399,2268,138
812,-1110.5711834733893,409,2279,144
813,-986.3143557422968,239,2286,111
814,-1236.5405959157856,369,2270,125
815,-859.6872571872572,337,2290,128
816,-1134.4963125763127,224,2252,106
817,-943.7516180037456,462,2254,123
818,-897.8584827870541,439,2254,141
819,-1358.8142339544513,252,2283,102
820,-699.730402930403,264,2250,80
821,-1279.0891025641026,213,2259,98
822,-1149.6269230769233,240,2280,95
823,-1197.5852813852812,303,2252,135
824,-1263.9226399331665,319,2256,114
825,-910.6370098306294,422,2284,107
826,-1059.056474519632,315,2252,104
827,-1231.5738178488175,322,2256,123
828,-1078.6104797979797,373,2251,128
829,-1011.6335893497185,416,2257,104
830,-1391.041055718475,340,2251,116
831,-1141.8690476190477,248,2291,104
832,-1064.9894149132524,348,2274,119
833,-1013.1409753645049,369,2261,135
834,-1026.5515873015875,322,2251,104
835,-1314.5265177224735,304,2257,134
836,-1029.195555120555,307,2254,93
837,-1179.222306998557,322,2285,111
838,-878.1380952380952,201,2253,86
839,-1251.841516816517,283,2250,118
840,-959.3626906318084,349,2256,99
841,-1189.7381334351924,270,2257,97
842,-1186.984090909091,236,2259,89
843,-1161.6495337995336,415,2254,111
844,-1042.4436396936396,412,2287,115
845,-1075.7738018482696,411,2261,133
846,-1119.4753487253486,353,2269,143
847,-1196.7469155844155,443,2287,159
848,-1010.6807692307693,209,2253,80
849,-852.2825280651552,392,2253,137
850,-1026.4972222222223,320,2270,114
851,-1208.8044071544073,364,2252,109
852,-977.1354136604136,387,2291,129
853,-1137.3609332326687,377,2264,122
854,-970.2551495016613,399,2250,143
855,-923.0106240981239,347,2252,111
856,-1134.5896464646464,292,2297,96
857,-1480.3132034632038,300,2264,108
858,-1136.809099234099,410,2256,131
859,-1045.0821513242565,392,2265,120
860,-954.292591539666,382,2289,123
861,-1189.4880411255413,301,2256,119
862,-1158.2030191073295,462,2268,175
863,-1034.832048219979,396,2251,102
864,-746.9631575045961,348,2251,118
865,-1069.1393678160919,176,2263,70
866,-1287.4166666666665,305,2252,118
867,-1153.218373112874,307,2254,116
868,-939.4166666666667,253,2284,98
869,-1036.3317890442888,441,2287,150
870,-1180.5102113572705,466,2284,144
871,-1140.7798828622356,445,2254,151
872,-1042.7041752933058,294,2262,111
873,-907.7193362193362,256,2256,85
874,-1167.8089857854563,333,2257,89
875,-1231.897582972583,278,2285,98
876,-946.7087301587303,328,2268,108
877,-1208.779365079365,166,2275,69
878,-926.9232905982907,198,2257,67
879,-1104.5836407553797,370,2290,121
880,-1126.6501082251084,185,2254,73
881,-1019.5242424242424,435,2260,141
882,-1111.946978021978,428,2287,146
883,-1104.549496100826,424,2256,142
884,-1023.5880194805195,336,2258,123
885,-995.2421802054157,316,2252,97
886,-1236.2691520467836,383,2286,141
887,-1232.106684981685,309,2254,128
888,-1319.8273809523807,208,2251,84
889,-847.8903743315508,362,2280,142
890,-1259.8526469473732,378,2258,140
891,-1365.252958152958,358,2251,134
892,-792.0746753246754,329,2258,93
893,-944.2782843967625,297,2262,90
894,-987.1274524187569,389,2254,99
895,-997.3686147186145,334,2269,109
896,-1147.57012987013,400,2286,138
897,-1118.4641774891775,316,2257,122
898,-859.0338255435712,364,2284,128
899,-1136.4743107769427,340,2274,126
900,-1037.070104895105,235,2262,88
901,-1181.671012012679,436,2291,118
902,-1250.152480469722,216,2290,91
903,-1341.4008526357368,346,2251,141
904,-1272.6881408065615,301,2251,106
905,-1133.5710317460316,362,2269,129
906,-1331.9399572649572,170,2255,90
907,-1100.9878787878786,272,2251,107
908,-1139.331385281385,261,2268,95
909,-844.7223453017574,433,2252,139
910,-1113.687143610288,446,2255,125
911,-1041.6135753135752,261,2256,122
912,-1330.496869848113,365,2252,117
913,-750.1242424242427,316,2287,111
914,-1500.5726890756296,185,2288,88
915,-678.2750762776507,317,2254,80
916,-1044.0993570928554,360,2250,102
917,-1353.2244623655913,231,2251,96
918,-1351.7291666666667,448,2254,166
919,-937.5369047619045,270,2274,97
920,-996.9465811965811,380,2257,131
921,-1192.2508935508936,395,2260,136
922,-1037.4567318942318,347,2251,112
923,-1085.299675324675,365,2253,157
924,-1130.634792473608,374,2270,130
925,-1083.8920634920637,308,2281,102
926,-1280.485317460318,244,2285,112
927,-1344.6538461538464,160,2250,82
928,-1091.9452020202023,300,2284,108
929,-933.7484848484848,358,2293,110
930,-894.2932142857144,361,2252,130
931,-1123.900992063492,346,2252,123
932,-1027.675,313,2251,118
933,-1216.7690476190476,218,2250,89
934,-959.1793133766819,402,2290,112
935,-1063.31094017094,418,2285,138
936,-1135.478391053391,304,2253,125
937,-1016.38682983683,185,2253,73
938,-837.3980672105672,353,2252,116
939,-1131.2908730158729,264,2294,111
940,-1200.9199328449329,320,2251,128
941,-1192.2342436974789,321,2268,126
942,-1069.1460963013596,285,2266,107
943,-762.3066485658592,393,2280,95
944,-1036.874587489805,307,2268,137
945,-1047.8321645021647,240,2255,95
946,-932.9367569249923,334,2252,107
947,-1239.4210533910536,404,2264,148
948,-1176.4603858784892,375,2254,157
949,-765.0762976057094,398,2289,117
950,-879.1272304324028,230,2271,72
951,-807.2801587301587,289,2292,100
952,-990.5004578754578,376,2255,112
953,-1184.9063653779174,304,2254,126
954,-1078.1946733821735,368,2262,117
955,-1090.0991127715859,464,2271,144
956,-752.064784732176,337,2255,88
957,-1327.9090909090912,211,2252,97
958,-1130.2977272727271,209,2271,78
959,-860.5387794778571,416,2265,110
960,-988.9422077922076,230,2256,80
961,-1298.1357142857141,260,2294,107
962,-993.9181584755115,387,2250,104
963,-882.037518037518,409,2260,150
964,-1084.6292613636365,393,2251,136
965,-949.3949633699634,326,2292,120
966,-1381.7990231990234,233,2250,104
967,-1192.8145078605605,378,2262,126
968,-1102.779482141214,442,2254,150
969,-1114.4142857142856,175,2252,79
970,-1021.3761072261071,431,2251,137
971,-950.8872710622711,388,2284,112
972,-1001.330303030303,211,2255,100
973,-1064.7792360864942,397,2265,139
974,-1109.7286574536572,334,2256,126
975,-942.631746031746,169,2250,69
976,-907.8564393939392,328,2255,132
977,-1154.3609279609277,371,2259,128
978,-1255.0241200828154,360,2271,110
979,-1093.8769230769226,379,2251,112
980,-1255.3187789306708,253,2289,85
981,-1219.775362318841,279,2255,107
982,-1153.1013818860877,275,2292,104
983,-946.274361224949,440,2253,129
984,-1301.307086622954,388,2250,116
985,-899.2810245310244,302,2297,114
986,-1277.45594009594,423,2251,154
987,-891.8226731601732,314,2256,101
988,-1050.9211793480779,395,2250,149
989,-965.8757173382171,244,2254,83
990,-1304.4198412698413,304,2253,134
991,-1253.384523809524,262,2294,128
992,-1095.5380230880232,361,2289,138
993,-984.9657265573932,397,2260,120
994,-1134.5324291912575,371,2276,137
995,-1195.6938387635755,365,2265,139
996,-1092.5424524750613,362,2286,131
997,-950.9071428571427,253,2261,102
998,-1076.7473727924462,424,2250,148
999,-1390.7717611336031,373,2291,139
