episode,reward,steps,exploration_reward,decision_count
777,-286.01455204402566,515,2261,43
778,-457.01489343989346,289,2286,38
779,-238.74834770308908,437,2271,32
780,-220.71300522233182,406,2254,36
781,-252.3533078033078,269,2255,33
782,-271.5162420912421,271,2250,41
783,-383.50715273979955,596,2266,47
784,-360.26804927099045,250,2251,29
785,-344.6283017253749,282,2257,35
786,-273.11774529075785,344,2253,39
787,-242.5720545967801,578,2254,33
788,-285.17018160288285,353,2257,37
789,-341.11083146244437,256,2252,32
790,-515.8514551088386,421,2289,28
791,-469.61203727159614,253,2276,29
792,-192.43624900927534,397,2251,36
793,-549.2226699770818,199,2250,29
794,-277.50108210502947,335,2254,27
795,-205.26336444501567,491,2250,31
796,-536.1030701754387,123,2266,22
797,-343.1044265675845,332,2256,33
798,-181.45302571507204,350,2258,27
799,-353.73400710029347,396,2251,31
800,-392.07113997114,186,2262,31
801,-376.16535415684643,570,2256,51
802,-432.2058927183927,357,2262,29
803,-227.6629477734741,353,2255,38
804,-313.269680830865,300,2250,34
805,-412.3359307359308,199,2273,33
806,-342.5514240145818,235,2259,29
807,-460.795791953145,263,2259,43
808,-229.61579067068197,308,2250,34
809,-207.96152597402593,481,2266,29
810,-151.3649314715571,414,2251,39
811,-323.2425316350316,373,2264,42
812,-295.469042069042,353,2290,44
813,-265.0631380902206,411,2265,35
814,-500.2793517414485,398,2252,29
815,-241.98410974795246,281,2251,21
816,-390.7311827061827,312,2269,51
817,-252.1584119584119,252,2258,34
818,-217.2652233350174,316,2264,30
819,-328.57765567765574,303,2258,37
820,-289.147113997114,249,2266,29
821,-265.8639012303486,269,2250,29
822,-260.0678724053724,301,2256,26
823,-309.1680415111075,423,2250,31
824,-327.30699335060575,486,2279,30
825,-188.82473520631413,474,2270,27
826,-279.28554824910657,304,2251,31
827,-320.72349738421167,298,2280,31
828,-314.6508935508936,189,2273,29
829,-335.3047412085976,646,2253,54
830,-105.36658366533585,614,2251,31
831,-435.7890303969499,395,2262,28
832,-409.3449633699634,178,2250,31
833,-303.92773316697367,298,2254,39
834,-257.7127792769151,429,2255,35
835,-374.9802826258709,314,2253,39
836,-409.16230708686817,328,2300,31
837,-273.9083152958153,543,2270,42
838,-287.04841269841273,223,2253,25
839,-249.35991858839475,379,2255,35
840,-400.72525875854575,499,2262,46
841,-234.50030903049478,399,2261,34
842,-317.25573168661407,317,2253,34
843,-795.3963064713066,190,2254,37
844,-420.0613882948991,331,2254,29
845,-304.4470221601539,433,2289,37
846,-347.95681870106466,444,2286,33
847,-411.19529943290456,277,2278,29
848,-347.279310208932,330,2257,38
849,-303.33779654768017,226,2253,28
850,-330.64070305316886,569,2260,42
851,-179.50986850400378,461,2250,30
852,-387.858968993969,204,2270,25
853,-248.44131113252652,476,2251,38
854,-331.596216303825,293,2259,31
855,-353.63364384153857,218,2259,34
856,-555.8043345543346,233,2285,41
857,-315.9563495295423,433,2279,41
858,-336.4134266891074,533,2278,45
859,-266.8187568279674,391,2253,40
860,-204.66967010882783,580,2251,31
861,-311.08169016655853,400,2251,36
862,-405.6130202399939,310,2278,25
863,-329.1833943833944,248,2289,31
864,-428.41755993072644,470,2273,42
865,-205.12224969474966,280,2250,34
866,-371.80310931758294,371,2292,37
867,-213.0760864612123,213,2252,25
868,-325.5103273513702,367,2252,35
869,-415.69796869796875,249,2258,43
870,-382.1380824412946,492,2258,45
871,-259.91798241586514,427,2252,27
872,-254.70754292448282,506,2253,33
873,-203.71511317392452,356,2289,29
874,-554.4025488400488,286,2254,32
875,-298.06167133520074,190,2257,26
876,-441.4346822259866,190,2276,28
877,-331.08133037061606,397,2257,48
878,-344.5700036075036,190,2261,25
879,-230.24985413946635,590,2251,35
880,-270.7758202581732,357,2256,38
881,-397.97735227735234,345,2289,43
882,-262.3334706143529,269,2251,32
883,-318.83265009843956,220,2252,29
884,-362.57890545127384,370,2289,35
885,-381.3219406041987,274,2250,28
886,-304.7017452613795,351,2270,42
887,-318.56472383825326,296,2252,33
888,-365.2548387671029,463,2252,45
889,-319.57763245208895,231,2281,31
890,-209.7467687154607,494,2250,34
891,-259.60722180081564,685,2264,39
892,-333.74989316239316,164,2253,24
893,-287.4724168829564,431,2252,37
894,-376.7820479385389,217,2255,26
895,-379.26295093795085,223,2286,41
896,-235.68600668337504,333,2252,23
897,-385.25973415881504,248,2250,37
898,-225.08558016461717,466,2251,47
899,-221.10384995121834,269,2253,25
900,-303.7261627261627,337,2251,37
901,-288.7920592221676,451,2253,36
902,-404.2790383094091,315,2259,48
903,-236.4404845747667,398,2254,32
904,-368.8218681701441,233,2267,30
905,-511.604736929737,338,2269,37
906,-232.67876884428608,265,2263,22
907,-296.51314841072906,279,2259,38
908,-410.15174368115544,284,2262,37
909,-322.5301386273573,399,2291,39
910,-238.97236124986125,256,2255,28
911,-268.53592759897117,344,2296,37
912,-312.9623247882149,314,2269,32
913,-227.71709598920617,443,2256,41
914,-218.0919970251626,267,2251,27
915,-295.72798035298035,425,2259,41
916,-260.74452313521755,354,2265,31
917,-259.14145107765796,382,2263,26
918,-374.3558814374032,182,2256,23
919,-457.2152043574578,250,2260,27
920,-222.2021942762359,466,2251,33
921,-503.54172184025117,255,2263,47
922,-416.69118868840735,314,2262,31
923,-256.67580169830165,360,2253,35
924,-217.3073213035674,414,2258,27
925,-239.87299498746867,272,2287,29
926,-302.48766031554635,400,2251,36
927,-617.3683624124415,274,2290,36
928,-238.50294227167967,344,2259,39
929,-347.16716927396277,301,2252,38
930,-425.3064414368254,380,2257,42
931,-352.6908147408147,234,2264,25
932,-277.8836385836386,316,2267,38
933,-340.48786389049553,260,2283,35
934,-245.07565763311226,454,2288,37
935,-284.8086684067566,301,2261,30
936,-278.9460353372118,271,2286,28
937,-392.84761359862466,256,2251,29
938,-277.9624117110959,264,2296,31
939,-269.6484058623672,462,2259,45
940,-462.2571554324719,368,2273,39
941,-232.87957778936038,467,2250,39
942,-281.5579257584521,342,2250,45
943,-459.88166473741063,601,2260,64
944,-286.65885547201333,172,2258,24
945,-388.9224386724386,232,2288,27
946,-348.0720846791668,237,2250,36
947,-300.723302072025,207,2251,26
948,-450.48578467284347,215,2255,34
949,-381.9668284493285,260,2294,33
950,-310.34298245614036,309,2262,30
951,-279.98849481570824,543,2251,42
952,-199.91366966366962,230,2267,18
953,-163.2910729544343,611,2260,30
954,-453.7245502409718,456,2253,29
955,-392.3257479585649,273,2250,30
956,-343.660471529749,223,2254,43
957,-275.8292960565406,276,2251,33
958,-402.16987797777267,293,2263,33
959,-125.75167414205256,494,2253,25
960,-261.272643454661,349,2251,27
961,-269.39383263795025,354,2264,35
962,-319.89842796092796,319,2267,37
963,-315.1781463425959,259,2290,24
964,-326.60472627972626,359,2273,31
965,-411.90852230000075,376,2256,31
966,-297.78291457592366,352,2276,32
967,-293.9939393939394,120,2250,19
968,-327.85090971830095,296,2257,37
969,-347.96722073456414,553,2250,43
970,-330.0535350112076,539,2259,49
971,-296.72764947470824,302,2288,35
972,-347.010626784563,379,2257,33
973,-138.24719519023066,477,2251,24
974,-238.27502332081852,302,2253,29
975,-496.3060994560994,251,2276,33
976,-437.1531656528988,455,2290,39
977,-344.28769950809425,328,2251,34
978,-275.9512239308679,483,2252,44
979,-195.905851426512,337,2254,36
980,-458.5571219715957,319,2252,50
981,-262.7948476876623,298,2254,24
982,-373.9424294659588,474,2287,51
983,-309.63290729738094,322,2251,33
984,-270.767560551208,467,2253,43
985,-295.1514424015127,392,2250,37
986,-336.3668882356382,411,2259,34
987,-421.97794855923803,462,2252,41
988,-185.30328927794278,324,2272,27
989,-249.52989698473573,307,2255,38
990,-575.0407450144792,228,2255,28
991,-396.195693925957,268,2252,34
992,-206.8018506099151,330,2259,29
993,-481.24261547577447,325,2288,29
994,-291.35865374905495,458,2279,39
995,-472.27735992205095,344,2250,47
996,-255.87747448601627,494,2252,39
997,-308.5070858965596,307,2253,32
998,-244.79155749181348,367,2252,29
999,-260.057745348512,399,2250,47
